State,Year,Quarter,District,Count,Amount
Madhya Pradesh,2019,1,jabalpur,1489827,2066194878.07519
Madhya Pradesh,2019,1,gwalior,1342886,2088543078.353699
Madhya Pradesh,2019,1,dhar,976357,1063530759.7629424
Madhya Pradesh,2019,1,ujjain,940607,1264261226.7636352
Madhya Pradesh,2019,1,sagar,925998,1031788235.321145
Madhya Pradesh,2019,1,dewas,911351,1084348082.083155
Madhya Pradesh,2019,1,rewa,866533,1138882577.7546175
Meghalaya,2018,2,east khasi hills,33966,61180700.47972991
Meghalaya,2018,2,west garo hills,10651,19685429.154264543
Meghalaya,2018,2,ribhoi,8761,14181827.919832248
Meghalaya,2018,2,east jaintia hills,6004,13059945.843045246
Meghalaya,2018,2,west jaintia hills,2232,2312980.3326936862
Meghalaya,2018,2,south west garo hills,1767,1724404.6747075585
Meghalaya,2018,2,north garo hills,1403,1278347.188045342
Meghalaya,2018,2,south garo hills,1103,1553253.9322072896
Meghalaya,2018,2,east garo hills,832,1032161.1690227182
Meghalaya,2018,2,west khasi hills,742,684129.9552836155
Meghalaya,2018,3,east khasi hills,54015,111173160.26256448
Meghalaya,2018,3,west garo hills,17911,31488596.43937725
Meghalaya,2018,3,ribhoi,13023,26072883.301655468
Meghalaya,2018,3,east jaintia hills,11397,22683448.874125846
Meghalaya,2018,3,west jaintia hills,3240,4571330.11958733
Meghalaya,2018,3,south west garo hills,2740,4294444.4478258435
Meghalaya,2018,3,north garo hills,2271,1976480.205681387
Meghalaya,2018,3,south garo hills,2110,2467349.2565310476
Meghalaya,2018,3,east garo hills,1323,1963470.7809556075
Meghalaya,2018,3,west khasi hills,1228,2146208.196912882
Meghalaya,2018,4,east khasi hills,70386,167808906.77955163
Meghalaya,2018,4,west garo hills,29000,52674487.37349704
Meghalaya,2018,4,east jaintia hills,20614,37885027.674247645
Meghalaya,2018,4,ribhoi,18294,42066652.87282289
Meghalaya,2018,4,west jaintia hills,4693,7562803.76113517
Meghalaya,2018,4,north garo hills,4011,4590211.2600644585
Meghalaya,2018,4,south west garo hills,3950,4531236.407859931
Meghalaya,2018,4,south garo hills,3037,6001319.09688588
Meghalaya,2018,4,west khasi hills,2821,5962239.029920495
Meghalaya,2018,4,east garo hills,2808,5832920.483690145
Meghalaya,2018,1,east khasi hills,23283,31807959.175373342
Meghalaya,2018,1,west garo hills,7660,9199200.848858135
Meghalaya,2018,1,ribhoi,6029,8736566.953918608
Meghalaya,2018,1,east jaintia hills,4896,8299361.376028441
Meghalaya,2018,1,west jaintia hills,3131,2812937.948004551
Meghalaya,2018,1,west khasi hills,1079,1647761.3372907462
Meghalaya,2018,1,north garo hills,922,652554.6654640209
Meghalaya,2018,1,south west garo hills,798,1015597.2351604333
Meghalaya,2018,1,east garo hills,749,781579.3759249721
Meghalaya,2018,1,south garo hills,705,807410.0407250253
Meghalaya,2020,2,east khasi hills,294655,669450297.8938913
Meghalaya,2020,2,west garo hills,107355,178844205.74639174
Meghalaya,2020,2,ribhoi,60451,108416383.1511733
Meghalaya,2020,2,east jaintia hills,50077,79110098.89726548
Meghalaya,2020,2,west jaintia hills,26041,22356066.44251103
Meghalaya,2020,2,south west garo hills,20761,21835410.253734995
Meghalaya,2020,2,east garo hills,19865,19379120.258930385
Meghalaya,2020,2,north garo hills,19393,16949021.845094834
Meghalaya,2020,2,south garo hills,15934,18498464.712551527
Meghalaya,2020,2,west khasi hills,14911,13551099.230221383
Meghalaya,2020,3,east khasi hills,239307,571789473.606595
Meghalaya,2020,3,west garo hills,117550,249575864.65120554
Meghalaya,2020,3,ribhoi,64590,138771339.65408337
Meghalaya,2020,3,east jaintia hills,52534,99669877.91499352
Meghalaya,2020,3,west jaintia hills,28622,39860361.23642549
Meghalaya,2020,3,south west garo hills,19536,31848167.460986283
Meghalaya,2020,3,east garo hills,19353,30405909.14616639
Meghalaya,2020,3,north garo hills,17943,23618250.656932067
Meghalaya,2020,3,south garo hills,17171,23368652.17951659
Meghalaya,2020,3,west khasi hills,15031,19820539.50357129
Meghalaya,2020,4,east khasi hills,298622,777719090.1611657
Meghalaya,2020,4,west garo hills,149536,362364387.96744514
Meghalaya,2020,4,ribhoi,90879,223682008.03015277
Meghalaya,2020,4,east jaintia hills,65059,162952261.01543325
Meghalaya,2020,4,west jaintia hills,32267,55102701.174963415
Meghalaya,2020,4,south west garo hills,24078,49584665.87626746
Meghalaya,2020,4,east garo hills,23262,41847990.16447668
Meghalaya,2020,4,south garo hills,22487,34586748.626706876
Meghalaya,2020,4,north garo hills,22048,36801863.778283074
Meghalaya,2020,4,west khasi hills,18440,41431802.48173465
Meghalaya,2020,1,east khasi hills,280817,712010339.1765578
Meghalaya,2020,1,west garo hills,65263,130098803.74893945
Meghalaya,2020,1,ribhoi,51789,109400759.46669218
Meghalaya,2020,1,east jaintia hills,36855,76021760.04400355
Meghalaya,2020,1,west jaintia hills,15784,22057088.945124794
Meghalaya,2020,1,south west garo hills,10582,14322530.890240096
Meghalaya,2020,1,south garo hills,10483,11902327.507517826
Meghalaya,2020,1,east garo hills,10003,15050504.879497696
Meghalaya,2020,1,north garo hills,9622,11664668.291425837
Meghalaya,2020,1,west khasi hills,7569,12185453.500704024
Meghalaya,2022,2,east khasi hills,853333,2156500112.108344
Meghalaya,2022,2,west garo hills,392151,1150602954.6389537
Meghalaya,2022,2,ribhoi,337102,755786725.0698187
Meghalaya,2022,2,east jaintia hills,193196,502640751.7922025
Meghalaya,2022,2,west jaintia hills,56272,152394109.72808385
Meghalaya,2022,2,east garo hills,46150,106793207.79406631
Meghalaya,2022,2,north garo hills,44965,92496675.79074751
Meghalaya,2022,2,south west garo hills,43006,118240788.93575428
Meghalaya,2022,2,south garo hills,33680,92292848.0663783
Meghalaya,2022,2,west khasi hills,31223,103764884.88347426
Meghalaya,2022,3,east khasi hills,2924522,6137770373.209273
Meghalaya,2022,3,west garo hills,508052,1283479556.413095
Meghalaya,2022,3,ribhoi,400075,825278960.5336027
Meghalaya,2022,3,east jaintia hills,241204,633317484.0750391
Meghalaya,2022,3,west jaintia hills,62798,171112837.01348788
Meghalaya,2022,3,south west garo hills,48898,121831916.04534972
Meghalaya,2022,3,north garo hills,48727,107884419.55644782
Meghalaya,2022,3,east garo hills,47047,99390252.25463584
Meghalaya,2022,3,south garo hills,35206,88310719.84102406
Meghalaya,2022,3,west khasi hills,29296,87822016.1025165
Meghalaya,2022,4,east khasi hills,2285868,4886013367.030625
Meghalaya,2022,4,west garo hills,612945,1565478827.2720149
Meghalaya,2022,4,ribhoi,416100,855262410.3336375
Meghalaya,2022,4,east jaintia hills,252554,698736182.2686267
Meghalaya,2022,4,west jaintia hills,81501,229129661.89603108
Meghalaya,2022,4,east garo hills,59445,143293321.81485856
Meghalaya,2022,4,south west garo hills,59231,150334364.85984024
Meghalaya,2022,4,north garo hills,59149,130072498.39208946
Meghalaya,2022,4,south garo hills,47478,134393051.37739396
Meghalaya,2022,4,west khasi hills,41404,141954215.09290665
Meghalaya,2022,1,east khasi hills,653082,1762837936.3129022
Meghalaya,2022,1,west garo hills,325791,991586557.2279948
Meghalaya,2022,1,ribhoi,257923,624403404.8028624
Meghalaya,2022,1,east jaintia hills,169484,496156278.4387266
Meghalaya,2022,1,west jaintia hills,49196,126597671.42735201
Meghalaya,2022,1,south garo hills,43827,166412749.63292432
Meghalaya,2022,1,east garo hills,42878,97659034.30770612
Meghalaya,2022,1,north garo hills,42030,87894203.47088854
Meghalaya,2022,1,south west garo hills,39644,98249285.49958463
Meghalaya,2022,1,west khasi hills,36687,148090837.06952718
Meghalaya,2021,2,east khasi hills,386773,994348113.9313933
Meghalaya,2021,2,west garo hills,174186,437555569.8453884
Meghalaya,2021,2,ribhoi,111231,265892507.53668693
Meghalaya,2021,2,east jaintia hills,87223,205906820.910982
Meghalaya,2021,2,west jaintia hills,30529,53732989.3560653
Meghalaya,2021,2,north garo hills,25028,37984069.23193222
Meghalaya,2021,2,south west garo hills,24491,47526700.898553595
Meghalaya,2021,2,east garo hills,24431,42603145.83447135
Meghalaya,2021,2,south garo hills,21894,48819031.95729189
Meghalaya,2021,2,west khasi hills,16590,41326043.50138934
Meghalaya,2021,3,east khasi hills,475308,1267820067.2649465
Meghalaya,2021,3,west garo hills,207635,550868915.1603696
Meghalaya,2021,3,ribhoi,135524,337135306.83131677
Meghalaya,2021,3,east jaintia hills,103142,254116660.02417076
Meghalaya,2021,3,west jaintia hills,37590,71888903.26179792
Meghalaya,2021,3,north garo hills,30790,56346103.94114269
Meghalaya,2021,3,east garo hills,29654,54695590.9177565
Meghalaya,2021,3,south west garo hills,28662,59140851.35546416
Meghalaya,2021,3,south garo hills,23378,50417337.278425165
Meghalaya,2021,3,west khasi hills,17524,45708478.00363463
Meghalaya,2021,4,east khasi hills,602012,1647841435.7937279
Meghalaya,2021,4,west garo hills,261543,746098768.1324025
Meghalaya,2021,4,ribhoi,210094,495239611.1245396
Meghalaya,2021,4,east jaintia hills,140522,371541323.51234245
Meghalaya,2021,4,west jaintia hills,43460,98276171.06270258
Meghalaya,2021,4,north garo hills,38565,88113799.75521982
Meghalaya,2021,4,east garo hills,37744,79675265.12123142
Meghalaya,2021,4,south west garo hills,35153,76249072.06112294
Meghalaya,2021,4,west khasi hills,29960,108595108.91303806
Meghalaya,2021,4,south garo hills,28989,89662812.04398018
Meghalaya,2021,1,east khasi hills,322156,915771307.2291536
Meghalaya,2021,1,west garo hills,133362,370492803.5429464
Meghalaya,2021,1,ribhoi,98957,266571316.12978175
Meghalaya,2021,1,east jaintia hills,70732,205454314.79640436
Meghalaya,2021,1,west jaintia hills,24312,53826602.11269104
Meghalaya,2021,1,south garo hills,19054,44351833.9562286
Meghalaya,2021,1,north garo hills,18850,37908696.16305937
Meghalaya,2021,1,south west garo hills,18591,41861206.69737828
Meghalaya,2021,1,east garo hills,18473,40212217.23708049
Meghalaya,2021,1,west khasi hills,16947,60183253.84696514
Meghalaya,2023,2,east khasi hills,1584287,3308371744.0
Meghalaya,2023,2,west garo hills,1313181,3093601156.0
Meghalaya,2023,2,ribhoi,849150,1540619034.0
Meghalaya,2023,2,east jaintia hills,602439,1411515511.0
Meghalaya,2023,2,west jaintia hills,143311,363450970.0
Meghalaya,2023,2,south west garo hills,138973,324256480.0
Meghalaya,2023,2,east garo hills,119181,259323245.0
Meghalaya,2023,2,north garo hills,113361,215038091.0
Meghalaya,2023,2,south garo hills,104600,273407662.0
Meghalaya,2023,2,west khasi hills,71353,167896488.0
Meghalaya,2023,1,east khasi hills,1220563,2680323809.0
Meghalaya,2023,1,west garo hills,1041221,2765563809.0
Meghalaya,2023,1,ribhoi,729560,1474982935.0
Meghalaya,2023,1,east jaintia hills,515136,1371613773.0
Meghalaya,2023,1,west jaintia hills,134028,377216408.0
Meghalaya,2023,1,south west garo hills,112416,302145041.0
Meghalaya,2023,1,east garo hills,102374,230703822.0
Meghalaya,2023,1,north garo hills,97035,198957381.0
Meghalaya,2023,1,south garo hills,95917,276701570.0
Meghalaya,2023,1,west khasi hills,81929,283510432.0
Meghalaya,2019,2,east khasi hills,126665,274701980.60370815
Meghalaya,2019,2,west garo hills,32077,70701852.43602182
Meghalaya,2019,2,ribhoi,27488,61625177.51082603
Meghalaya,2019,2,east jaintia hills,21325,43624217.35616365
Meghalaya,2019,2,west jaintia hills,5226,9713762.898637522
Meghalaya,2019,2,south west garo hills,4563,6981663.150095232
Meghalaya,2019,2,east garo hills,3926,6785815.738085165
Meghalaya,2019,2,north garo hills,3804,4329558.19180281
Meghalaya,2019,2,south garo hills,3048,7076537.051932728
Meghalaya,2019,2,west khasi hills,3012,4711717.239687435
Meghalaya,2019,3,east khasi hills,156970,344129503.4634751
Meghalaya,2019,3,west garo hills,45652,90390851.3262687
Meghalaya,2019,3,ribhoi,36292,73979318.03570686
Meghalaya,2019,3,east jaintia hills,28604,50090916.58164
Meghalaya,2019,3,west jaintia hills,8947,11292434.23987686
Meghalaya,2019,3,south west garo hills,6405,9676872.049848383
Meghalaya,2019,3,north garo hills,6329,7479871.090316384
Meghalaya,2019,3,east garo hills,5970,8134689.123280492
Meghalaya,2019,3,south garo hills,4768,7846736.258536675
Meghalaya,2019,3,west khasi hills,4604,6779362.1133165285
Meghalaya,2019,4,east khasi hills,189936,413649820.0310261
Meghalaya,2019,4,west garo hills,51137,104063298.1853754
Meghalaya,2019,4,ribhoi,42953,90622918.2855494
Meghalaya,2019,4,east jaintia hills,31575,61615652.49744396
Meghalaya,2019,4,west jaintia hills,11750,16126169.373071242
Meghalaya,2019,4,north garo hills,8449,11018090.113242699
Meghalaya,2019,4,east garo hills,7811,11523924.1048165
Meghalaya,2019,4,south west garo hills,7301,11722163.47943544
Meghalaya,2019,4,south garo hills,7020,9901296.404344358
Meghalaya,2019,4,west khasi hills,5296,8007467.1825601505
Meghalaya,2019,1,east khasi hills,101662,201352082.70276013
Meghalaya,2019,1,west garo hills,30087,58548564.168713726
Meghalaya,2019,1,ribhoi,27304,55813436.16699862
Meghalaya,2019,1,east jaintia hills,25054,46007520.563187
Meghalaya,2019,1,west jaintia hills,5411,7594602.551824972
Meghalaya,2019,1,south west garo hills,3819,4558241.545395774
Meghalaya,2019,1,north garo hills,3816,4016398.1062618718
Meghalaya,2019,1,west khasi hills,3646,5045464.405482588
Meghalaya,2019,1,east garo hills,3529,6495149.290021526
Meghalaya,2019,1,south garo hills,3146,7486873.33081286
Karnataka,2018,2,bengaluru urban,11916035,23824727965.49048
Karnataka,2018,2,mysuru,447047,897691678.2669395
Karnataka,2018,2,belagavi,361190,565399486.7143973
Karnataka,2018,2,ballari,312869,626895300.6322386
Karnataka,2018,2,dharwad,280837,449174522.00529444
Karnataka,2018,2,bengaluru rural,277565,586804990.4033922
Karnataka,2018,2,dakshina kannada,262880,453188212.400241
Karnataka,2018,2,tumakuru,259255,486561374.7814333
Karnataka,2018,2,kalaburagi,225202,465136527.9358757
Karnataka,2018,2,bidar,201824,419997599.5748527
Karnataka,2018,3,bengaluru urban,18405424,33812835282.27632
Karnataka,2018,3,mysuru,637275,1288891514.5700188
Karnataka,2018,3,belagavi,533530,845527722.6769543
Karnataka,2018,3,ballari,466759,923310407.3267276
Karnataka,2018,3,bengaluru rural,436757,912516659.1974224
Karnataka,2018,3,dharwad,431588,662938245.6847134
Karnataka,2018,3,dakshina kannada,363684,664098740.3597008
Karnataka,2018,3,tumakuru,360361,761725760.4228042
Karnataka,2018,3,kalaburagi,322364,646610249.5756959
Karnataka,2018,3,kolar,306174,575358671.1529725
Karnataka,2018,4,bengaluru urban,33061353,50279165003.07312
Karnataka,2018,4,mysuru,992071,1934191959.7463403
Karnataka,2018,4,bengaluru rural,809772,1521114253.9508784
Karnataka,2018,4,belagavi,790074,1380889164.00907
Karnataka,2018,4,ballari,706744,1433381270.7836392
Karnataka,2018,4,dharwad,632389,1056146644.1909373
Karnataka,2018,4,dakshina kannada,572445,1035756925.1271486
Karnataka,2018,4,kolar,560804,972325521.2040188
Karnataka,2018,4,tumakuru,546317,1135663144.6698978
Karnataka,2018,4,kalaburagi,484662,1051812356.8478899
Karnataka,2018,1,bengaluru urban,8306513,14162750303.064842
Karnataka,2018,1,mysuru,331051,515455840.3810141
Karnataka,2018,1,belagavi,265382,286997207.16189647
Karnataka,2018,1,ballari,218492,317208290.2209056
Karnataka,2018,1,dharwad,204568,231336487.17577106
Karnataka,2018,1,bengaluru rural,187325,307037188.47050476
Karnataka,2018,1,dakshina kannada,185407,270072282.10085386
Karnataka,2018,1,tumakuru,177987,260985866.64781785
Karnataka,2018,1,kalaburagi,152325,212180924.393686
Karnataka,2018,1,bidar,148528,219204065.8266272
Karnataka,2020,2,bengaluru urban,132120979,176357097466.76593
Karnataka,2020,2,mysuru,7184930,13106859536.057838
Karnataka,2020,2,bengaluru rural,4985176,7327672246.467524
Karnataka,2020,2,belagavi,4972764,8395766920.028916
Karnataka,2020,2,tumakuru,4836880,8510119360.526955
Karnataka,2020,2,ballari,4733742,8629333001.029205
Karnataka,2020,2,dharwad,4199998,6626617210.413645
Karnataka,2020,2,kolar,3965696,6790159344.716665
Karnataka,2020,2,dakshina kannada,3531912,6376675751.895021
Karnataka,2020,2,shivamogga,3119744,5814372127.285877
Karnataka,2020,3,bengaluru urban,188947684,261095181780.0901
Karnataka,2020,3,mysuru,9675261,17597207367.350117
Karnataka,2020,3,bengaluru rural,7596076,11770793408.192162
Karnataka,2020,3,belagavi,7078363,12764674160.447115
Karnataka,2020,3,dharwad,6653211,10834407900.60387
Karnataka,2020,3,ballari,6483038,12217179442.79111
Karnataka,2020,3,tumakuru,6090300,11453537750.655712
Karnataka,2020,3,dakshina kannada,5509516,10219448161.55705
Karnataka,2020,3,kolar,5319243,10255312905.948189
Karnataka,2020,3,davanagere,5205295,10283937898.613035
Karnataka,2020,4,bengaluru urban,267720411,352536741958.4486
Karnataka,2020,4,mysuru,14314966,24721321665.945152
Karnataka,2020,4,bengaluru rural,11780762,18175304366.25715
Karnataka,2020,4,belagavi,10147281,18131720291.443626
Karnataka,2020,4,dharwad,9872445,15011234195.50343
Karnataka,2020,4,ballari,9772557,18739492904.576576
Karnataka,2020,4,tumakuru,8893778,16914412572.224337
Karnataka,2020,4,kolar,7877407,14873069326.116919
Karnataka,2020,4,dakshina kannada,7794258,13295138020.866745
Karnataka,2020,4,davanagere,7262656,14015672346.829771
Karnataka,2020,1,bengaluru urban,200174352,231970686013.7528
Karnataka,2020,1,mysuru,8069105,13036685203.223095
Karnataka,2020,1,bengaluru rural,5260930,7794174929.658327
Karnataka,2020,1,dharwad,5171963,6715983685.589502
Karnataka,2020,1,belagavi,4316092,6363752952.026527
Karnataka,2020,1,dakshina kannada,4233207,7157456163.571186
Karnataka,2020,1,ballari,3903343,7053379784.876896
Karnataka,2020,1,tumakuru,3872833,6659223682.826368
Karnataka,2020,1,kolar,3093003,5550612726.131468
Karnataka,2020,1,davanagere,2704786,4892688445.769339
Karnataka,2022,2,bengaluru urban,786978117,1013933810932.2712
Karnataka,2022,2,mysuru,44272976,71755017847.05063
Karnataka,2022,2,belagavi,32214940,54330716392.87329
Karnataka,2022,2,dharwad,30334488,44220634322.54169
Karnataka,2022,2,bengaluru rural,29552291,45049848699.91369
Karnataka,2022,2,davanagere,28378650,46910152646.482544
Karnataka,2022,2,dakshina kannada,26596843,43058171123.945465
Karnataka,2022,2,ballari,25715246,43733106040.421875
Karnataka,2022,2,tumakuru,24528653,44297419510.108116
Karnataka,2022,2,shivamogga,24024769,42192013838.99083
Karnataka,2022,3,bengaluru urban,738035161,930886457807.8191
Karnataka,2022,3,mysuru,40705541,62142656687.51495
Karnataka,2022,3,belagavi,30506760,47452586439.87803
Karnataka,2022,3,bengaluru rural,29738665,43852997173.89528
Karnataka,2022,3,dharwad,25927571,34230149717.13926
Karnataka,2022,3,ballari,25020296,39977029009.67138
Karnataka,2022,3,tumakuru,24310727,41225194542.91735
Karnataka,2022,3,kalaburagi,20345468,34468548524.63291
Karnataka,2022,3,kolar,19634287,34773465329.38425
Karnataka,2022,3,dakshina kannada,17248777,25239674044.223103
Karnataka,2022,4,bengaluru urban,876647100,1092079302011.8887
Karnataka,2022,4,mysuru,44057659,67004180524.31279
Karnataka,2022,4,belagavi,36557938,56335376307.967834
Karnataka,2022,4,bengaluru rural,32555311,46931010610.96648
Karnataka,2022,4,dharwad,27717085,36289207502.73111
Karnataka,2022,4,ballari,27273315,44205335947.44105
Karnataka,2022,4,tumakuru,27089373,45262565516.08911
Karnataka,2022,4,kalaburagi,22515278,37601225202.6735
Karnataka,2022,4,kolar,20890491,35826431858.45456
Karnataka,2022,4,dakshina kannada,20604812,30207470651.062298
Karnataka,2022,1,bengaluru urban,648380838,837938769153.0938
Karnataka,2022,1,mysuru,37083502,61822430173.6628
Karnataka,2022,1,belagavi,26878240,46658421651.21534
Karnataka,2022,1,dharwad,25761398,37328868895.055
Karnataka,2022,1,bengaluru rural,25383239,38366097407.82493
Karnataka,2022,1,dakshina kannada,23170221,37851830234.158745
Karnataka,2022,1,davanagere,22581033,39050377360.95714
Karnataka,2022,1,ballari,21654672,38400067163.88623
Karnataka,2022,1,tumakuru,20649123,37948656148.62866
Karnataka,2022,1,shivamogga,19949316,36172162298.55464
Karnataka,2021,2,bengaluru urban,326804307,444422398357.67755
Karnataka,2021,2,mysuru,17372316,30853150362.625572
Karnataka,2021,2,bengaluru rural,12594743,19987071189.389824
Karnataka,2021,2,belagavi,12215950,23772477631.266983
Karnataka,2021,2,ballari,11601049,23117810388.096546
Karnataka,2021,2,dharwad,11462786,18982715974.0801
Karnataka,2021,2,davanagere,11241732,21560667430.36194
Karnataka,2021,2,tumakuru,10841529,21263359141.534966
Karnataka,2021,2,dakshina kannada,10734091,18919204047.503716
Karnataka,2021,2,kolar,9352225,17435526726.61021
Karnataka,2021,3,bengaluru urban,476485560,626123198813.8513
Karnataka,2021,3,mysuru,25045268,42793900020.64542
Karnataka,2021,3,bengaluru rural,18220951,28063157056.12936
Karnataka,2021,3,dharwad,17187010,26053988751.02021
Karnataka,2021,3,belagavi,17022354,30762343874.290985
Karnataka,2021,3,davanagere,15967687,28564688330.34218
Karnataka,2021,3,ballari,15360429,28402193277.238922
