State,Year,Quarter,District,Registered_user
Karnataka,2023,2,belagavi,1857344
Karnataka,2023,2,mysuru,1762422
Karnataka,2023,2,tumakuru,1217798
Karnataka,2023,2,dakshina kannada,1203271
Karnataka,2023,2,ballari,1176489
Karnataka,2023,2,dharwad,1163908
Karnataka,2023,2,bengaluru rural,1051872
Karnataka,2023,2,kalaburagi,994209
Karnataka,2023,2,vijayapura,903119
Karnataka,2023,1,bengaluru urban,15290372
Karnataka,2023,1,belagavi,1785167
Karnataka,2023,1,mysuru,1698270
Karnataka,2023,1,tumakuru,1169009
Karnataka,2023,1,dakshina kannada,1159914
Karnataka,2023,1,ballari,1129725
Karnataka,2023,1,dharwad,1121054
Karnataka,2023,1,bengaluru rural,1012098
Karnataka,2023,1,kalaburagi,954489
Karnataka,2023,1,vijayapura,865920
Karnataka,2019,2,bengaluru urban,5694165
Karnataka,2019,2,mysuru,517839
Karnataka,2019,2,belagavi,492435
Karnataka,2019,2,dharwad,342439
Karnataka,2019,2,ballari,330704
Karnataka,2019,2,bengaluru rural,314610
Karnataka,2019,2,tumakuru,312592
Karnataka,2019,2,dakshina kannada,306684
Karnataka,2019,2,kalaburagi,267907
Karnataka,2019,2,kolar,240400
Karnataka,2019,3,bengaluru urban,6383771
Karnataka,2019,3,mysuru,601068
Karnataka,2019,3,belagavi,568340
Karnataka,2019,3,dharwad,397243
Karnataka,2019,3,ballari,376264
Karnataka,2019,3,tumakuru,366543
Karnataka,2019,3,dakshina kannada,363240
Karnataka,2019,3,bengaluru rural,361924
Karnataka,2019,3,kalaburagi,306756
Karnataka,2019,3,kolar,277877
Karnataka,2019,4,bengaluru urban,7016836
Karnataka,2019,4,mysuru,686169
Karnataka,2019,4,belagavi,656749
Karnataka,2019,4,dharwad,452178
Karnataka,2019,4,ballari,429391
Karnataka,2019,4,tumakuru,428605
Karnataka,2019,4,dakshina kannada,423031
Karnataka,2019,4,bengaluru rural,411896
Karnataka,2019,4,kalaburagi,355228
Karnataka,2019,4,kolar,321279
Karnataka,2019,1,bengaluru urban,5003207
Karnataka,2019,1,mysuru,432208
Karnataka,2019,1,belagavi,412265
Karnataka,2019,1,dharwad,287568
Karnataka,2019,1,ballari,281648
Karnataka,2019,1,bengaluru rural,267147
Karnataka,2019,1,tumakuru,258398
Karnataka,2019,1,dakshina kannada,254135
Karnataka,2019,1,kalaburagi,230020
Karnataka,2019,1,kolar,201909
Tamil Nadu,2018,2,chennai,401349
Tamil Nadu,2018,2,thiruvallur,300210
Tamil Nadu,2018,2,chengalpattu,292432
Tamil Nadu,2018,2,coimbatore,244374
Tamil Nadu,2018,2,kancheepuram,188583
Tamil Nadu,2018,2,tiruppur,128535
Tamil Nadu,2018,2,salem,126830
Tamil Nadu,2018,2,madurai,105957
Tamil Nadu,2018,2,krishnagiri,96842
Tamil Nadu,2018,2,tiruchirappalli,91156
Tamil Nadu,2018,3,chennai,511138
Tamil Nadu,2018,3,thiruvallur,381620
Tamil Nadu,2018,3,chengalpattu,368413
Tamil Nadu,2018,3,coimbatore,318461
Tamil Nadu,2018,3,kancheepuram,239985
Tamil Nadu,2018,3,tiruppur,172195
Tamil Nadu,2018,3,salem,164489
Tamil Nadu,2018,3,madurai,138064
Tamil Nadu,2018,3,krishnagiri,128769
Tamil Nadu,2018,3,tiruchirappalli,119661
Tamil Nadu,2018,4,chennai,689276
Tamil Nadu,2018,4,thiruvallur,514830
Tamil Nadu,2018,4,chengalpattu,483785
Tamil Nadu,2018,4,coimbatore,415090
Tamil Nadu,2018,4,kancheepuram,318007
Tamil Nadu,2018,4,tiruppur,227253
Tamil Nadu,2018,4,salem,215365
Tamil Nadu,2018,4,madurai,183206
Tamil Nadu,2018,4,krishnagiri,172743
Tamil Nadu,2018,4,tiruchirappalli,160006
Tamil Nadu,2018,1,chennai,292004
Tamil Nadu,2018,1,thiruvallur,215622
Tamil Nadu,2018,1,chengalpattu,215210
Tamil Nadu,2018,1,coimbatore,170306
Tamil Nadu,2018,1,kancheepuram,136352
Tamil Nadu,2018,1,salem,88288
Tamil Nadu,2018,1,tiruppur,87652
Tamil Nadu,2018,1,madurai,72582
Tamil Nadu,2018,1,krishnagiri,66958
Tamil Nadu,2018,1,tiruchirappalli,62230
Tamil Nadu,2020,2,chennai,1436722
Tamil Nadu,2020,2,thiruvallur,1140330
Tamil Nadu,2020,2,chengalpattu,979769
Tamil Nadu,2020,2,coimbatore,958191
Tamil Nadu,2020,2,kancheepuram,678899
Tamil Nadu,2020,2,tiruppur,550609
Tamil Nadu,2020,2,salem,499360
Tamil Nadu,2020,2,madurai,456527
Tamil Nadu,2020,2,krishnagiri,424184
Tamil Nadu,2020,2,tiruchirappalli,383178
Tamil Nadu,2020,3,chennai,1566152
Tamil Nadu,2020,3,thiruvallur,1260923
Tamil Nadu,2020,3,coimbatore,1073680
Tamil Nadu,2020,3,chengalpattu,1064263
Tamil Nadu,2020,3,kancheepuram,744437
Tamil Nadu,2020,3,tiruppur,625391
Tamil Nadu,2020,3,salem,564858
Tamil Nadu,2020,3,madurai,516447
Tamil Nadu,2020,3,krishnagiri,480568
Tamil Nadu,2020,3,tiruchirappalli,433221
Tamil Nadu,2020,4,chennai,1731527
Tamil Nadu,2020,4,thiruvallur,1408348
Tamil Nadu,2020,4,coimbatore,1205249
Tamil Nadu,2020,4,chengalpattu,1170720
Tamil Nadu,2020,4,kancheepuram,829207
Tamil Nadu,2020,4,tiruppur,710489
Tamil Nadu,2020,4,salem,638883
Tamil Nadu,2020,4,madurai,582252
Tamil Nadu,2020,4,krishnagiri,545815
Tamil Nadu,2020,4,tiruchirappalli,487716
Tamil Nadu,2020,1,chennai,1340762
Tamil Nadu,2020,1,thiruvallur,1041642
Tamil Nadu,2020,1,chengalpattu,912587
Tamil Nadu,2020,1,coimbatore,868832
Tamil Nadu,2020,1,kancheepuram,626872
Tamil Nadu,2020,1,tiruppur,488697
Tamil Nadu,2020,1,salem,442045
Tamil Nadu,2020,1,madurai,402474
Tamil Nadu,2020,1,krishnagiri,379857
Tamil Nadu,2020,1,tiruchirappalli,339829
Tamil Nadu,2022,2,chennai,2509588
Tamil Nadu,2022,2,thiruvallur,2075274
Tamil Nadu,2022,2,coimbatore,1775760
Tamil Nadu,2022,2,chengalpattu,1704864
Tamil Nadu,2022,2,kancheepuram,1220237
Tamil Nadu,2022,2,tiruppur,1070480
Tamil Nadu,2022,2,salem,954155
Tamil Nadu,2022,2,madurai,864806
Tamil Nadu,2022,2,krishnagiri,818552
Tamil Nadu,2022,2,tiruchirappalli,725751
Tamil Nadu,2022,3,chennai,2635738
Tamil Nadu,2022,3,thiruvallur,2183990
Tamil Nadu,2022,3,coimbatore,1867655
Tamil Nadu,2022,3,chengalpattu,1791530
Tamil Nadu,2022,3,kancheepuram,1284243
Tamil Nadu,2022,3,tiruppur,1128474
Tamil Nadu,2022,3,salem,1005031
Tamil Nadu,2022,3,madurai,910111
Tamil Nadu,2022,3,krishnagiri,862231
Tamil Nadu,2022,3,tiruchirappalli,763327
Tamil Nadu,2022,4,chennai,2763151
Tamil Nadu,2022,4,thiruvallur,2290089
Tamil Nadu,2022,4,coimbatore,1955681
Tamil Nadu,2022,4,chengalpattu,1876163
Tamil Nadu,2022,4,kancheepuram,1346845
Tamil Nadu,2022,4,tiruppur,1183174
Tamil Nadu,2022,4,salem,1052099
Tamil Nadu,2022,4,madurai,953739
Tamil Nadu,2022,4,krishnagiri,902906
Tamil Nadu,2022,4,tiruchirappalli,798742
Tamil Nadu,2022,1,chennai,2388315
Tamil Nadu,2022,1,thiruvallur,1970646
Tamil Nadu,2022,1,coimbatore,1687096
Tamil Nadu,2022,1,chengalpattu,1621177
Tamil Nadu,2022,1,kancheepuram,1158719
Tamil Nadu,2022,1,tiruppur,1014036
Tamil Nadu,2022,1,salem,905104
Tamil Nadu,2022,1,madurai,820952
Tamil Nadu,2022,1,krishnagiri,776101
Tamil Nadu,2022,1,tiruchirappalli,688562
Tamil Nadu,2021,2,chennai,1988355
Tamil Nadu,2021,2,thiruvallur,1626966
Tamil Nadu,2021,2,coimbatore,1393621
Tamil Nadu,2021,2,chengalpattu,1344163
Tamil Nadu,2021,2,kancheepuram,957182
Tamil Nadu,2021,2,tiruppur,828168
Tamil Nadu,2021,2,salem,742566
Tamil Nadu,2021,2,madurai,675035
Tamil Nadu,2021,2,krishnagiri,635191
Tamil Nadu,2021,2,tiruchirappalli,565156
Tamil Nadu,2021,3,chennai,2124347
Tamil Nadu,2021,3,thiruvallur,1744228
Tamil Nadu,2021,3,coimbatore,1494350
Tamil Nadu,2021,3,chengalpattu,1438295
Tamil Nadu,2021,3,kancheepuram,1025651
Tamil Nadu,2021,3,tiruppur,891753
Tamil Nadu,2021,3,salem,798213
Tamil Nadu,2021,3,madurai,725021
Tamil Nadu,2021,3,krishnagiri,683549
Tamil Nadu,2021,3,tiruchirappalli,607438
Tamil Nadu,2021,4,chennai,2261346
Tamil Nadu,2021,4,thiruvallur,1860992
Tamil Nadu,2021,4,coimbatore,1594082
Tamil Nadu,2021,4,chengalpattu,1532535
Tamil Nadu,2021,4,kancheepuram,1094222
Tamil Nadu,2021,4,tiruppur,954674
Tamil Nadu,2021,4,salem,853064
Tamil Nadu,2021,4,madurai,774490
Tamil Nadu,2021,4,krishnagiri,731018
Tamil Nadu,2021,4,tiruchirappalli,649095
Tamil Nadu,2021,1,chennai,1865001
Tamil Nadu,2021,1,thiruvallur,1522407
Tamil Nadu,2021,1,coimbatore,1304141
Tamil Nadu,2021,1,chengalpattu,1259678
Tamil Nadu,2021,1,kancheepuram,895950
Tamil Nadu,2021,1,tiruppur,772074
Tamil Nadu,2021,1,salem,693137
Tamil Nadu,2021,1,madurai,630685
Tamil Nadu,2021,1,krishnagiri,592655
Tamil Nadu,2021,1,tiruchirappalli,527667
Tamil Nadu,2023,2,chennai,2987502
Tamil Nadu,2023,2,thiruvallur,2484893
Tamil Nadu,2023,2,coimbatore,2118883
Tamil Nadu,2023,2,chengalpattu,2031529
Tamil Nadu,2023,2,kancheepuram,1461910
Tamil Nadu,2023,2,tiruppur,1289806
Tamil Nadu,2023,2,salem,1144842
Tamil Nadu,2023,2,madurai,1035842
Tamil Nadu,2023,2,krishnagiri,983032
Tamil Nadu,2023,2,tiruchirappalli,868289
Tamil Nadu,2023,1,chennai,2885933
Tamil Nadu,2023,1,thiruvallur,2393917
Tamil Nadu,2023,1,coimbatore,2042019
Tamil Nadu,2023,1,chengalpattu,1959401
Tamil Nadu,2023,1,kancheepuram,1408216
Tamil Nadu,2023,1,tiruppur,1237941
Tamil Nadu,2023,1,salem,1100202
Tamil Nadu,2023,1,madurai,996514
Tamil Nadu,2023,1,krishnagiri,944553
Tamil Nadu,2023,1,tiruchirappalli,834366
Tamil Nadu,2019,2,chennai,969955
Tamil Nadu,2019,2,thiruvallur,733978
Tamil Nadu,2019,2,chengalpattu,667137
Tamil Nadu,2019,2,coimbatore,584160
Tamil Nadu,2019,2,kancheepuram,447527
Tamil Nadu,2019,2,tiruppur,324350
Tamil Nadu,2019,2,salem,302033
Tamil Nadu,2019,2,madurai,268420
Tamil Nadu,2019,2,krishnagiri,252986
Tamil Nadu,2019,2,tiruchirappalli,229886
Tamil Nadu,2019,3,chennai,1090190
Tamil Nadu,2019,3,thiruvallur,828137
Tamil Nadu,2019,3,chengalpattu,744424
Tamil Nadu,2019,3,coimbatore,669547
Tamil Nadu,2019,3,kancheepuram,503192
Tamil Nadu,2019,3,tiruppur,371296
Tamil Nadu,2019,3,salem,342259
Tamil Nadu,2019,3,madurai,305793
Tamil Nadu,2019,3,krishnagiri,290478
Tamil Nadu,2019,3,tiruchirappalli,261919
Tamil Nadu,2019,4,chennai,1216610
Tamil Nadu,2019,4,thiruvallur,934744
Tamil Nadu,2019,4,chengalpattu,829575
Tamil Nadu,2019,4,coimbatore,767480
Tamil Nadu,2019,4,kancheepuram,564806
Tamil Nadu,2019,4,tiruppur,427694
Tamil Nadu,2019,4,salem,390301
Tamil Nadu,2019,4,madurai,351234
Tamil Nadu,2019,4,krishnagiri,335178
Tamil Nadu,2019,4,tiruchirappalli,299366
Tamil Nadu,2019,1,chennai,830586
Tamil Nadu,2019,1,thiruvallur,625908
Tamil Nadu,2019,1,chengalpattu,578045
Tamil Nadu,2019,1,coimbatore,495350
Tamil Nadu,2019,1,kancheepuram,385091
Tamil Nadu,2019,1,tiruppur,273869
Tamil Nadu,2019,1,salem,257624
Tamil Nadu,2019,1,madurai,224783
Tamil Nadu,2019,1,krishnagiri,212859
Tamil Nadu,2019,1,tiruchirappalli,193798
Punjab,2018,2,ludhiana,230404
Punjab,2018,2,sas nagar,161605
Punjab,2018,2,patiala,90123
Punjab,2018,2,amritsar,82735
Punjab,2018,2,jalandhar,79991
Punjab,2018,2,bathinda,70948
Punjab,2018,2,fazilka,60134
Punjab,2018,2,sangrur,50749
Punjab,2018,2,hoshiarpur,34576
Punjab,2018,2,gurdaspur,29910
Punjab,2018,3,ludhiana,296414
Punjab,2018,3,sas nagar,201458
Punjab,2018,3,patiala,113902
Punjab,2018,3,amritsar,108935
Punjab,2018,3,jalandhar,104824
Punjab,2018,3,bathinda,88508
Punjab,2018,3,fazilka,73785
Punjab,2018,3,sangrur,64978
Punjab,2018,3,hoshiarpur,45862
Punjab,2018,3,gurdaspur,39920
Punjab,2018,4,ludhiana,378237
Punjab,2018,4,sas nagar,250733
Punjab,2018,4,patiala,142989
Punjab,2018,4,amritsar,141933
Punjab,2018,4,jalandhar,135966
Punjab,2018,4,bathinda,109505
Punjab,2018,4,fazilka,89590
Punjab,2018,4,sangrur,82334
Punjab,2018,4,hoshiarpur,59684
Punjab,2018,4,gurdaspur,51644
Punjab,2018,1,ludhiana,168625
Punjab,2018,1,sas nagar,121113
Punjab,2018,1,patiala,66507
Punjab,2018,1,amritsar,59685
Punjab,2018,1,jalandhar,57808
Punjab,2018,1,bathinda,52466
Punjab,2018,1,fazilka,44823
Punjab,2018,1,sangrur,37485
Punjab,2018,1,hoshiarpur,25348
Punjab,2018,1,gurdaspur,21372
Punjab,2020,2,ludhiana,853140
Punjab,2020,2,sas nagar,498018
Punjab,2020,2,amritsar,343732
Punjab,2020,2,patiala,323801
Punjab,2020,2,jalandhar,320498
Punjab,2020,2,bathinda,222968
Punjab,2020,2,fazilka,188515
Punjab,2020,2,sangrur,183342
Punjab,2020,2,hoshiarpur,153462
Punjab,2020,2,gurdaspur,137571
Punjab,2020,3,ludhiana,944936
Punjab,2020,3,sas nagar,540527
Punjab,2020,3,amritsar,383166
Punjab,2020,3,jalandhar,359980
Punjab,2020,3,patiala,358126
Punjab,2020,3,bathinda,245674
Punjab,2020,3,fazilka,208929
Punjab,2020,3,sangrur,204491
Punjab,2020,3,hoshiarpur,173002
Punjab,2020,3,gurdaspur,155619
Punjab,2020,4,ludhiana,1037696
Punjab,2020,4,sas nagar,586500
Punjab,2020,4,amritsar,423283
Punjab,2020,4,jalandhar,396951
Punjab,2020,4,patiala,391658
Punjab,2020,4,bathinda,267808
Punjab,2020,4,fazilka,228837
Punjab,2020,4,sangrur,225211
Punjab,2020,4,hoshiarpur,191711
Punjab,2020,4,gurdaspur,173650
Punjab,2020,1,ludhiana,756590
Punjab,2020,1,sas nagar,460416
Punjab,2020,1,amritsar,303767
Punjab,2020,1,patiala,287330
Punjab,2020,1,jalandhar,282191
Punjab,2020,1,bathinda,200425
Punjab,2020,1,fazilka,168714
Punjab,2020,1,sangrur,161513
Punjab,2020,1,hoshiarpur,129693
Punjab,2020,1,gurdaspur,116534
Punjab,2022,2,ludhiana,1558996
Punjab,2022,2,sas nagar,859976
Punjab,2022,2,amritsar,625338
Punjab,2022,2,jalandhar,590791
Punjab,2022,2,patiala,579934
Punjab,2022,2,bathinda,399793
Punjab,2022,2,fazilka,345717
Punjab,2022,2,sangrur,338752
Punjab,2022,2,hoshiarpur,289259
Punjab,2022,2,gurdaspur,260611
Punjab,2022,3,ludhiana,1644780
Punjab,2022,3,sas nagar,904073
Punjab,2022,3,amritsar,656700
Punjab,2022,3,jalandhar,621327
Punjab,2022,3,patiala,608884
Punjab,2022,3,bathinda,420285
Punjab,2022,3,fazilka,363909
Punjab,2022,3,sangrur,355769
Punjab,2022,3,hoshiarpur,303683
Punjab,2022,3,gurdaspur,273518
Punjab,2022,4,ludhiana,1728119
Punjab,2022,4,sas nagar,946603
Punjab,2022,4,amritsar,686055
Punjab,2022,4,jalandhar,649918
Punjab,2022,4,patiala,635654
Punjab,2022,4,bathinda,439064
Punjab,2022,4,fazilka,380321
Punjab,2022,4,sangrur,370649
Punjab,2022,4,hoshiarpur,316389
Punjab,2022,4,gurdaspur,284591
Punjab,2022,1,ludhiana,1476288
Punjab,2022,1,sas nagar,817209
Punjab,2022,1,amritsar,593970
Punjab,2022,1,jalandhar,560393
Punjab,2022,1,patiala,550482
Punjab,2022,1,bathinda,378864
Punjab,2022,1,fazilka,327088
Punjab,2022,1,sangrur,321129
Punjab,2022,1,hoshiarpur,274004
Punjab,2022,1,gurdaspur,247179
Punjab,2021,2,ludhiana,1204126
Punjab,2021,2,sas nagar,675022
Punjab,2021,2,amritsar,489463
Punjab,2021,2,jalandhar,459789
Punjab,2021,2,patiala,452152
Punjab,2021,2,bathinda,309805
Punjab,2021,2,fazilka,265874
Punjab,2021,2,sangrur,261746
Punjab,2021,2,hoshiarpur,223227
Punjab,2021,2,gurdaspur,201976
Punjab,2021,3,ludhiana,1296796
Punjab,2021,3,sas nagar,723884
Punjab,2021,3,amritsar,525756
Punjab,2021,3,jalandhar,494582
Punjab,2021,3,patiala,486329
Punjab,2021,3,bathinda,333661
Punjab,2021,3,fazilka,287001
Punjab,2021,3,sangrur,282372
Punjab,2021,3,hoshiarpur,240996
Punjab,2021,3,gurdaspur,217927
Punjab,2021,4,ludhiana,1388951
Punjab,2021,4,sas nagar,772068
Punjab,2021,4,amritsar,560687
Punjab,2021,4,jalandhar,528440
Punjab,2021,4,patiala,519356
Punjab,2021,4,bathinda,356940
Punjab,2021,4,fazilka,307291
Punjab,2021,4,sangrur,302394
